date|id|team0Id|team1Id
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|843|1610612758|1610612740
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|935|1610612760|1610612759
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|1119|1610612765|1610612755
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|1147|1610612766|1610612757
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|65|1610612738|1610612754
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|202|1610612742|1610612763
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|346|1610612745|1610612758
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|447|1610612748|1610612759
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|908|1610612760|1610612739
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|992|1610612762|1610612753
Tue Nov 30 2021 18:00:00 GMT-0600 (Central Standard Time)|1201|1610612766|1610612752
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|70|1610612738|1610612737
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|96|1610612739|1610612757
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|218|1610612742|1610612766
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|454|1610612748|1610612751
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|504|1610612749|1610612761
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|636|1610612753|1610612746
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|779|1610612756|1610612763
Wed Dec 01 2021 18:00:00 GMT-0600 (Central Standard Time)|858|1610612758|1610612762
Thu Dec 02 2021 18:00:00 GMT-0600 (Central Standard Time)|166|1610612741|1610612742
Thu Dec 02 2021 18:00:00 GMT-0600 (Central Standard Time)|382|1610612746|1610612743
Thu Dec 02 2021 18:00:00 GMT-0600 (Central Standard Time)|400|1610612747|1610612738
Thu Dec 02 2021 18:00:00 GMT-0600 (Central Standard Time)|727|1610612755|1610612763
Thu Dec 02 2021 18:00:00 GMT-0600 (Central Standard Time)|765|1610612756|1610612757
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|264|1610612743|1610612745
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|483|1610612749|1610612747
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|632|1610612753|1610612742
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|683|1610612754|1610612759
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|736|1610612755|1610612741
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|762|1610612756|1610612764
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|817|1610612757|1610612758
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|907|1610612760|1610612738
Fri Dec 03 2021 18:00:00 GMT-0600 (Central Standard Time)|1220|1610612739|1610612761
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|131|1610612740|1610612749
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|189|1610612741|1610612753
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|286|1610612744|1610612748
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|334|1610612745|1610612765
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|589|1610612752|1610612751
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|846|1610612758|1610612760
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|878|1610612759|1610612761
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|1001|1610612762|1610612746
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|1133|1610612766|1610612737
Sat Dec 04 2021 18:00:00 GMT-0600 (Central Standard Time)|1210|1610612750|1610612756
Sun Dec 05 2021 18:00:00 GMT-0600 (Central Standard Time)|903|1610612760|1610612757
Sun Dec 05 2021 18:00:00 GMT-0600 (Central Standard Time)|1196|1610612764|1610612749
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|480|1610612749|1610612744
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|532|1610612750|1610612756
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|567|1610612751|1610612758
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|593|1610612752|1610612761
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|860|1610612759|1610612740
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|918|1610612760|1610612764
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|1018|1610612763|1610612742
Mon Dec 06 2021 18:00:00 GMT-0600 (Central Standard Time)|1171|1610612754|1610612737
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|564|1610612751|1610612750
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|660|1610612753|1610612761
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|769|1610612756|1610612740
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|880|1610612759|1610612765
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|1164|1610612766|1610612754
Tue Dec 07 2021 18:00:00 GMT-0600 (Central Standard Time)|1191|1610612743|1610612747
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|86|1610612739|1610612765
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|222|1610612742|1610612747
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|453|1610612748|1610612752
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|474|1610612749|1610612754
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|870|1610612759|1610612741
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|933|1610612760|1610612746
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|1033|1610612763|1610612755
Wed Dec 08 2021 18:00:00 GMT-0600 (Central Standard Time)|1169|1610612766|1610612764
Thu Dec 09 2021 18:00:00 GMT-0600 (Central Standard Time)|109|1610612739|1610612748
Thu Dec 09 2021 18:00:00 GMT-0600 (Central Standard Time)|530|1610612750|1610612766
Thu Dec 09 2021 18:00:00 GMT-0600 (Central Standard Time)|778|1610612756|1610612762
Thu Dec 09 2021 18:00:00 GMT-0600 (Central Standard Time)|792|1610612757|1610612741
Thu Dec 09 2021 18:00:00 GMT-0600 (Central Standard Time)|1054|1610612764|1610612738
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|31|1610612737|1610612749
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|56|1610612738|1610612747
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|210|1610612742|1610612751
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|247|1610612743|1610612748
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|605|1610612752|1610612757
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|852|1610612758|1610612745
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|886|1610612759|1610612746
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|961|1610612761|1610612763
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|999|1610612762|1610612740
Fri Dec 10 2021 18:00:00 GMT-0600 (Central Standard Time)|1083|1610612764|1610612739
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|28|1610612737|1610612739
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|313|1610612745|1610612740
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|688|1610612754|1610612751
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|725|1610612755|1610612760
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|781|1610612757|1610612743
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|879|1610612759|1610612764
Sat Dec 11 2021 18:00:00 GMT-0600 (Central Standard Time)|1134|1610612766|1610612748
Sun Dec 12 2021 18:00:00 GMT-0600 (Central Standard Time)|184|1610612741|1610612748
Sun Dec 12 2021 18:00:00 GMT-0600 (Central Standard Time)|288|1610612744|1610612751
Sun Dec 12 2021 18:00:00 GMT-0600 (Central Standard Time)|339|1610612745|1610612746
Sun Dec 12 2021 18:00:00 GMT-0600 (Central Standard Time)|1094|1610612765|1610612739
Sun Dec 12 2021 18:00:00 GMT-0600 (Central Standard Time)|1214|1610612740|1610612758
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|13|1610612737|1610612747
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|193|1610612741|1610612761
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|248|1610612743|1610612749
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|380|1610612746|1610612740
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|556|1610612751|1610612764
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|735|1610612755|1610612739
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|1019|1610612763|1610612745
Mon Dec 13 2021 18:00:00 GMT-0600 (Central Standard Time)|1129|1610612765|1610612752
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|195|1610612741|1610612766
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|631|1610612753|1610612740
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|811|1610612757|1610612742
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|893|1610612759|1610612758
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|986|1610612762|1610612739
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|1051|1610612763|1610612756
Tue Dec 14 2021 18:00:00 GMT-0600 (Central Standard Time)|1130|1610612765|1610612764
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|20|1610612737|1610612762
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|101|1610612739|1610612763
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|488|1610612749|1610612759
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|822|1610612758|1610612746
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|928|1610612760|1610612742
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|940|1610612761|1610612751
Wed Dec 15 2021 18:00:00 GMT-0600 (Central Standard Time)|1117|1610612765|1610612753
Thu Dec 16 2021 18:00:00 GMT-0600 (Central Standard Time)|610|1610612752|1610612763
Thu Dec 16 2021 18:00:00 GMT-0600 (Central Standard Time)|733|1610612755|1610612737
Thu Dec 16 2021 18:00:00 GMT-0600 (Central Standard Time)|938|1610612761|1610612738
Thu Dec 16 2021 18:00:00 GMT-0600 (Central Standard Time)|1125|1610612765|1610612748
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|42|1610612738|1610612752
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|362|1610612746|1610612739
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|424|1610612747|1610612759
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|476|1610612749|1610612765
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|644|1610612753|1610612762
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|1048|1610612763|1610612750
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|1167|1610612766|1610612761
Fri Dec 17 2021 18:00:00 GMT-0600 (Central Standard Time)|1206|1610612764|1610612754
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|73|1610612738|1610612749
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|91|1610612739|1610612745
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|175|1610612741|1610612758
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|235|1610612743|1610612750
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|277|1610612744|1610612747
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|557|1610612751|1610612740
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|622|1610612752|1610612754
Sat Dec 18 2021 18:00:00 GMT-0600 (Central Standard Time)|1073|1610612764|1610612757
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|58|1610612738|1610612756
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|374|1610612746|1610612766
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|691|1610612754|1610612748
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|930|1610612760|1610612744
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|1012|1610612762|1610612758
Sun Dec 19 2021 18:00:00 GMT-0600 (Central Standard Time)|1098|1610612765|1610612749
Mon Dec 20 2021 18:00:00 GMT-0600 (Central Standard Time)|321|1610612745|1610612737
Mon Dec 20 2021 18:00:00 GMT-0600 (Central Standard Time)|501|1610612749|1610612748
Mon Dec 20 2021 18:00:00 GMT-0600 (Central Standard Time)|529|1610612750|1610612765
Mon Dec 20 2021 18:00:00 GMT-0600 (Central Standard Time)|550|1610612751|1610612752
Mon Dec 20 2021 18:00:00 GMT-0600 (Central Standard Time)|746|1610612756|1610612747
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|95|1610612739|1610612756
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|191|1610612741|1610612755
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|200|1610612742|1610612759
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|537|1610612750|1610612744
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|641|1610612753|1610612758
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|669|1610612754|1610612749
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|1106|1610612765|1610612746
Tue Dec 21 2021 18:00:00 GMT-0600 (Central Standard Time)|1140|1610612766|1610612743
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|263|1610612743|1610612744
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|419|1610612747|1610612740
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|717|1610612755|1610612745
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|834|1610612758|1610612751
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1087|1610612764|1610612753
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1159|1610612766|1610612741
Wed Dec 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1209|1610612757|1610612756
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|38|1610612737|1610612765
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|50|1610612738|1610612740
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|310|1610612744|1610612757
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|315|1610612745|1610612742
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|388|1610612746|1610612760
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|469|1610612749|1610612739
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|692|1610612754|1610612748
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|826|1610612758|1610612756
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|885|1610612759|1610612743
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|1046|1610612763|1610612747
Thu Dec 23 2021 18:00:00 GMT-0600 (Central Standard Time)|1136|1610612766|1610612753
Fri Dec 24 2021 18:00:00 GMT-0600 (Central Standard Time)|306|1610612744|1610612743
Fri Dec 24 2021 18:00:00 GMT-0600 (Central Standard Time)|510|1610612750|1610612757
Fri Dec 24 2021 18:00:00 GMT-0600 (Central Standard Time)|696|1610612754|1610612753
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|249|1610612743|1610612751
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|390|1610612746|1610612763
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|421|1610612747|1610612750
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|458|1610612748|1610612739
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|478|1610612749|1610612742
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|606|1610612752|1610612758
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|634|1610612753|1610612744
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|685|1610612754|1610612762
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|1165|1610612766|1610612755
Sat Dec 25 2021 18:00:00 GMT-0600 (Central Standard Time)|1174|1610612741|1610612738
Sun Dec 26 2021 18:00:00 GMT-0600 (Central Standard Time)|69|1610612738|1610612737
Sun Dec 26 2021 18:00:00 GMT-0600 (Central Standard Time)|772|1610612756|1610612743
Sun Dec 26 2021 18:00:00 GMT-0600 (Central Standard Time)|872|1610612759|1610612749
Sun Dec 26 2021 18:00:00 GMT-0600 (Central Standard Time)|915|1610612760|1610612754
Sun Dec 26 2021 18:00:00 GMT-0600 (Central Standard Time)|1074|1610612764|1610612758
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|217|1610612742|1610612765
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|341|1610612745|1610612743
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|444|1610612748|1610612756
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|486|1610612749|1610612757
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|913|1610612760|1610612752
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|1008|1610612762|1610612747
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|1216|1610612750|1610612759
Mon Dec 27 2021 18:00:00 GMT-0600 (Central Standard Time)|1225|1610612737|1610612764
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|125|1610612740|1610612763
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|356|1610612746|1610612756
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|570|1610612751|1610612762
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|701|1610612754|1610612766
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|1066|1610612764|1610612743
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|1121|1610612765|1610612737
Tue Dec 28 2021 18:00:00 GMT-0600 (Central Standard Time)|1204|1610612749|1610612753
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|8|1610612737|1610612742
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|150|1610612740|1610612747
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|542|1610612750|1610612746
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|668|1610612754|1610612749
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|850|1610612758|1610612743
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|865|1610612759|1610612763
Wed Dec 29 2021 18:00:00 GMT-0600 (Central Standard Time)|1076|1610612764|1610612760
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|19|1610612737|1610612760
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|113|1610612739|1610612755
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|269|1610612743|1610612756
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|319|1610612745|1610612763
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|455|1610612748|1610612738
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|579|1610612751|1610612741
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|638|1610612753|1610612750
Thu Dec 30 2021 18:00:00 GMT-0600 (Central Standard Time)|805|1610612757|1610612759
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|112|1610612739|1610612755
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|182|1610612741|1610612752
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|300|1610612744|1610612759
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|342|1610612745|1610612750
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|749|1610612756|1610612758
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|789|1610612757|1610612737
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|1065|1610612764|1610612742
Fri Dec 31 2021 18:00:00 GMT-0600 (Central Standard Time)|1229|1610612738|1610612766
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|81|1610612739|1610612749
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|358|1610612746|1610612758
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|543|1610612750|1610612747
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|658|1610612753|1610612754
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|714|1610612755|1610612742
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|884|1610612759|1610612744
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|902|1610612760|1610612757
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|975|1610612761|1610612766
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|1002|1610612762|1610612763
Sat Jan 01 2022 18:00:00 GMT-0600 (Central Standard Time)|1072|1610612764|1610612756
Sun Jan 02 2022 18:00:00 GMT-0600 (Central Standard Time)|407|1610612747|1610612753
Sun Jan 02 2022 18:00:00 GMT-0600 (Central Standard Time)|1163|1610612766|1610612754
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|227|1610612742|1610612757
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|328|1610612745|1610612752
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|389|1610612746|1610612763
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|637|1610612753|1610612747
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|713|1610612755|1610612740
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|1010|1610612762|1610612756
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|1067|1610612764|1610612744
Mon Jan 03 2022 18:00:00 GMT-0600 (Central Standard Time)|1154|1610612766|1610612751
Tue Jan 04 2022 18:00:00 GMT-0600 (Central Standard Time)|375|1610612746|1610612762
Tue Jan 04 2022 18:00:00 GMT-0600 (Central Standard Time)|705|1610612755|1610612751
Tue Jan 04 2022 18:00:00 GMT-0600 (Central Standard Time)|1053|1610612763|1610612757
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|104|1610612739|1610612738
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|122|1610612740|1610612759
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|326|1610612745|1610612749
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|582|1610612751|1610612753
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|602|1610612752|1610612747
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|745|1610612756|1610612746
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|1040|1610612763|1610612760
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|1060|1610612764|1610612755
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|1145|1610612766|1610612750
Wed Jan 05 2022 18:00:00 GMT-0600 (Central Standard Time)|1185|1610612762|1610612744
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|318|1610612745|1610612759
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|457|1610612748|1610612739
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|494|1610612749|1610612752
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|563|1610612751|1610612747
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|786|1610612757|1610612760
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|840|1610612758|1610612764
Thu Jan 06 2022 18:00:00 GMT-0600 (Central Standard Time)|1026|1610612763|1610612741
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|68|1610612738|1610612766
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|83|1610612739|1610612754
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|278|1610612744|1610612756
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|317|1610612745|1610612759
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|381|1610612746|1610612743
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|417|1610612747|1610612742
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|477|1610612749|1610612740
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|785|1610612757|1610612760
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|954|1610612761|1610612750
Fri Jan 07 2022 18:00:00 GMT-0600 (Central Standard Time)|994|1610612762|1610612755
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|52|1610612738|1610612743
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|136|1610612740|1610612755
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|174|1610612741|1610612757
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|198|1610612742|1610612745
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|428|1610612747|1610612763
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|516|1610612750|1610612737
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|619|1610612752|1610612753
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|929|1610612760|1610612744
Sat Jan 08 2022 18:00:00 GMT-0600 (Central Standard Time)|1091|1610612764|1610612766
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|123|1610612740|1610612759
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|158|1610612741|1610612739
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|639|1610612753|1610612756
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|980|1610612762|1610612757
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|1085|1610612764|1610612748
Sun Jan 09 2022 18:00:00 GMT-0600 (Central Standard Time)|1156|1610612766|1610612752
Mon Jan 10 2022 18:00:00 GMT-0600 (Central Standard Time)|79|1610612739|1610612741
Mon Jan 10 2022 18:00:00 GMT-0600 (Central Standard Time)|220|1610612742|1610612756
